Date,0
2015-07-01,4200141.0
2015-07-02,4263728.0
2015-07-03,4070926.0
2015-07-04,4349048.0
2015-07-05,4289428.0
2015-07-06,4458196.0
2015-07-07,4303958.0
2015-07-08,4245710.0
2015-07-09,4195187.0
2015-07-10,3948172.0
2015-07-11,3932328.0
2015-07-12,4495290.0
2015-07-13,4373624.0
2015-07-14,4682203.0
2015-07-15,4337356.0
2015-07-16,4214644.0
2015-07-17,4062247.0
2015-07-18,4122672.0
2015-07-19,4465419.0
2015-07-20,4362210.0
2015-07-21,4246641.0
2015-07-22,4255322.0
2015-07-23,4016097.0
2015-07-24,3765672.0
2015-07-25,3769839.0
2015-07-26,4108881.0
2015-07-27,3989119.0
2015-07-28,3920256.0
2015-07-29,3979366.0
2015-07-30,3799648.0
2015-07-31,3557687.0
2015-08-01,3449085.0
2015-08-02,3531279.0
2015-08-03,3619179.0
2015-08-04,4320581.0
2015-08-05,4183279.0
2015-08-06,4261711.0
2015-08-07,4310480.0
2015-08-08,4338981.0
2015-08-09,4490472.0
2015-08-10,4122742.0
2015-08-11,4278999.0
2015-08-12,4245474.0
2015-08-13,4451094.0
2015-08-14,4464972.0
2015-08-15,4498171.0
2015-08-16,4556368.0
2015-08-17,4550097.0
2015-08-18,4412337.0
2015-08-19,4154532.0
2015-08-20,3914763.0
2015-08-21,4188662.0
2015-08-22,4143781.0
2015-08-23,4786938.0
2015-08-24,4810162.0
2015-08-25,4717142.0
2015-08-26,4695165.0
2015-08-27,4646709.0
2015-08-28,4415079.0
2015-08-29,4410460.0
2015-08-30,4844306.0
2015-08-31,4825365.0
2015-09-01,4699279.0
2015-09-02,4928915.0
2015-09-03,4830059.0
2015-09-04,4779449.0
2015-09-05,5129521.0
2015-09-06,5313749.0
2015-09-07,5104920.0
2015-09-08,4964946.0
2015-09-09,5116043.0
2015-09-10,4853081.0
2015-09-11,4685604.0
2015-09-12,5094684.0
2015-09-13,5894648.0
2015-09-14,5193043.0
2015-09-15,5067102.0
2015-09-16,5275594.0
2015-09-17,5158346.0
2015-09-18,4915568.0
2015-09-19,4726088.0
2015-09-20,5161698.0
2015-09-21,5147516.0
2015-09-22,4984780.0
2015-09-23,5017275.0
2015-09-24,4940381.0
2015-09-25,4807008.0
2015-09-26,4817584.0
2015-09-27,6477056.0
2015-09-28,5089201.0
2015-09-29,4939246.0
2015-09-30,5108297.0
2015-10-01,5012046.0
2015-10-02,4862393.0
2015-10-03,4963615.0
2015-10-04,5390030.0
2015-10-05,5270790.0
2015-10-06,4950193.0
2015-10-07,5194200.0
2015-10-08,5122134.0
2015-10-09,4871017.0
2015-10-10,5133574.0
2015-10-11,5563897.0
2015-10-12,5272591.0
2015-10-13,5258974.0
2015-10-14,5323873.0
2015-10-15,5045219.0
2015-10-16,4877647.0
2015-10-17,4898677.0
2015-10-18,5262610.0
2015-10-19,5255684.0
2015-10-20,5233569.0
2015-10-21,5162451.0
2015-10-22,5099174.0
2015-10-23,4921895.0
2015-10-24,5301182.0
2015-10-25,5410974.0
2015-10-26,5643757.0
2015-10-27,5269393.0
2015-10-28,5269133.0
2015-10-29,5224358.0
2015-10-30,5285526.0
2015-10-31,5447017.0
2015-11-01,5739277.0
2015-11-02,5446344.0
2015-11-03,5232993.0
2015-11-04,5480289.0
2015-11-05,5203733.0
2015-11-06,5311044.0
2015-11-07,5884781.0
2015-11-08,6007684.0
2015-11-09,5459415.0
2015-11-10,5320660.0
2015-11-11,6260692.0
2015-11-12,5243642.0
2015-11-13,5296800.0
2015-11-14,6238614.0
2015-11-15,6539844.0
2015-11-16,5949186.0
2015-11-17,7635327.0
2015-11-18,5490755.0
2015-11-19,5361801.0
2015-11-20,5226920.0
2015-11-21,5829388.0
2015-11-22,6308020.0
2015-11-23,5616898.0
2015-11-24,5705025.0
2015-11-25,5638774.0
2015-11-26,5498702.0
2015-11-27,5319919.0
2015-11-28,5693372.0
2015-11-29,6290208.0
2015-11-30,5838329.0
2015-12-01,5583697.0
2015-12-02,5717794.0
2015-12-03,5415525.0
2015-12-04,5362181.0
2015-12-05,5483519.0
2015-12-06,6079016.0
2015-12-07,5935417.0
2015-12-08,5704507.0
2015-12-09,5663349.0
2015-12-10,5504754.0
2015-12-11,5361026.0
2015-12-12,5924310.0
2015-12-13,6445888.0
2015-12-14,5905285.0
2015-12-15,5500832.0
2015-12-16,5690475.0
2015-12-17,5676653.0
2015-12-18,5560484.0
2015-12-19,5733559.0
2015-12-20,6247480.0
2015-12-21,5972992.0
2015-12-22,5451255.0
2015-12-23,5554144.0
2015-12-24,5010741.0
2015-12-25,5229426.0
2015-12-26,5597211.0
2015-12-27,5945287.0
2015-12-28,5894854.0
2015-12-29,5990458.0
2015-12-30,5825234.0
2015-12-31,5395810.0
2016-01-01,6323141.0
2016-01-02,6557122.0
2016-01-03,7500118.0
2016-01-04,6898638.0
2016-01-05,6640622.0
2016-01-06,6341977.0
2016-01-07,6027180.0
2016-01-08,6073697.0
2016-01-09,6673784.0
2016-01-10,7148380.0
2016-01-11,7797452.0
2016-01-12,6454152.0
2016-01-13,6425473.0
2016-01-14,6521486.0
2016-01-15,6264812.0
2016-01-16,6332675.0
2016-01-17,6691343.0
2016-01-18,6189606.0
2016-01-19,6359067.0
2016-01-20,6252991.0
2016-01-21,5989363.0
2016-01-22,6226005.0
2016-01-23,6604151.0
2016-01-24,6640464.0
2016-01-25,5992162.0
2016-01-26,5879392.0
2016-01-27,6252089.0
2016-01-28,6140062.0
2016-01-29,5567711.0
2016-01-30,5841162.0
2016-01-31,6798323.0
2016-02-01,6230971.0
2016-02-02,6221493.0
2016-02-03,6400943.0
2016-02-04,5871963.0
2016-02-05,5680633.0
2016-02-06,5689060.0
2016-02-07,6466720.0
2016-02-08,6560007.0
2016-02-09,6075072.0
2016-02-10,6168417.0
2016-02-11,6227865.0
2016-02-12,6160680.0
2016-02-13,6052448.0
2016-02-14,6498880.0
2016-02-15,6239728.0
2016-02-16,5895679.0
2016-02-17,6283332.0
2016-02-18,6623827.0
2016-02-19,5488811.0
2016-02-20,5944584.0
2016-02-21,6338608.0
2016-02-22,6326149.0
2016-02-23,5991592.0
2016-02-24,6082075.0
2016-02-25,6066872.0
2016-02-26,6102061.0
2016-02-27,6040302.0
2016-02-28,6559318.0
2016-02-29,6877311.0
2016-03-01,6185866.0
2016-03-02,6311353.0
2016-03-03,5885958.0
2016-03-04,5663726.0
2016-03-05,5732065.0
2016-03-06,6565905.0
2016-03-07,6185012.0
2016-03-08,5980186.0
2016-03-09,6632489.0
2016-03-10,5712480.0
2016-03-11,5654682.0
2016-03-12,5367981.0
2016-03-13,6218903.0
2016-03-14,6056267.0
2016-03-15,6055372.0
2016-03-16,6191550.0
2016-03-17,5697933.0
2016-03-18,5503527.0
2016-03-19,5478820.0
2016-03-20,6354411.0
2016-03-21,5917235.0
2016-03-22,5485504.0
2016-03-23,7477556.0
2016-03-24,5939406.0
2016-03-25,5622035.0
2016-03-26,5383177.0
2016-03-27,6136316.0
2016-03-28,6677406.0
2016-03-29,5930533.0
2016-03-30,6304187.0
2016-03-31,5746177.0
2016-04-01,5283832.0
2016-04-02,5485281.0
2016-04-03,5940702.0
2016-04-04,5991676.0
2016-04-05,5942500.0
2016-04-06,5595167.0
2016-04-07,5436264.0
2016-04-08,5296276.0
2016-04-09,5077789.0
2016-04-10,5617377.0
2016-04-11,5825808.0
2016-04-12,5677925.0
2016-04-13,6056746.0
2016-04-14,7746803.0
2016-04-15,8987818.0
2016-04-16,8692944.0
2016-04-17,9616738.0
2016-04-18,9105113.0
2016-04-19,9312042.0
2016-04-20,9135583.0
2016-04-21,9699894.0
2016-04-22,9615586.0
2016-04-23,9434372.0
2016-04-24,9824059.0
2016-04-25,7078624.0
2016-04-26,5918771.0
2016-04-27,5892046.0
2016-04-28,5750057.0
2016-04-29,5593421.0
2016-04-30,5590853.0
2016-05-01,6313194.0
2016-05-02,5800711.0
2016-05-03,5879611.0
2016-05-04,6317691.0
2016-05-05,5404876.0
2016-05-06,5368346.0
2016-05-07,5379300.0
2016-05-08,6145904.0
2016-05-09,6433487.0
2016-05-10,6190503.0
2016-05-11,6242590.0
2016-05-12,6111615.0
2016-05-13,5842718.0
2016-05-14,6177420.0
2016-05-15,6158575.0
2016-05-16,6355294.0
2016-05-17,5717896.0
2016-05-18,5770678.0
2016-05-19,5588817.0
2016-05-20,5244907.0
2016-05-21,5540808.0
2016-05-22,6827117.0
2016-05-23,6181445.0
2016-05-24,5878106.0
2016-05-25,5746208.0
2016-05-26,5566792.0
2016-05-27,5372522.0
2016-05-28,5950225.0
2016-05-29,6414161.0
2016-05-30,6338030.0
2016-05-31,5943022.0
2016-06-01,6093992.0
2016-06-02,7155869.0
