Date,0
2015-07-01,7569230.0
2015-07-02,7234612.0
2015-07-03,6668228.0
2015-07-04,6266562.0
2015-07-05,6821610.0
2015-07-06,7754423.0
2015-07-07,7570330.0
2015-07-08,7353724.0
2015-07-09,7195752.0
2015-07-10,6548300.0
2015-07-11,5896857.0
2015-07-12,6722958.0
2015-07-13,7612518.0
2015-07-14,8014172.0
2015-07-15,7561047.0
2015-07-16,7203389.0
2015-07-17,6467015.0
2015-07-18,5636564.0
2015-07-19,6005947.0
2015-07-20,7052210.0
2015-07-21,6999674.0
2015-07-22,7216179.0
2015-07-23,6823510.0
2015-07-24,6038169.0
2015-07-25,5404621.0
2015-07-26,5963837.0
2015-07-27,6829760.0
2015-07-28,6801013.0
2015-07-29,6874661.0
2015-07-30,6552722.0
2015-07-31,5921786.0
2015-08-01,5156084.0
2015-08-02,5661677.0
2015-08-03,5839594.0
2015-08-04,7076310.0
2015-08-05,7163697.0
2015-08-06,7166544.0
2015-08-07,6373700.0
2015-08-08,5864391.0
2015-08-09,6413579.0
2015-08-10,6872168.0
2015-08-11,7962214.0
2015-08-12,8012288.0
2015-08-13,7713671.0
2015-08-14,6568019.0
2015-08-15,5685196.0
2015-08-16,6202367.0
2015-08-17,7659091.0
2015-08-18,8359839.0
2015-08-19,8419393.0
2015-08-20,7982183.0
2015-08-21,7286353.0
2015-08-22,6204993.0
2015-08-23,7224413.0
2015-08-24,8943607.0
2015-08-25,10376145.0
2015-08-26,10508342.0
2015-08-27,10196327.0
2015-08-28,8639695.0
2015-08-29,6666024.0
2015-08-30,8060971.0
2015-08-31,10047504.0
2015-09-01,10605204.0
2015-09-02,10579670.0
2015-09-03,10240618.0
2015-09-04,8529456.0
2015-09-05,6973255.0
2015-09-06,8134417.0
2015-09-07,10307462.0
2015-09-08,10687743.0
2015-09-09,10541197.0
2015-09-10,9937497.0
2015-09-11,8438914.0
2015-09-12,6754497.0
2015-09-13,7737303.0
2015-09-14,9624720.0
2015-09-15,9237811.0
2015-09-16,8892931.0
2015-09-17,10106351.0
2015-09-18,8352745.0
2015-09-19,6758880.0
2015-09-20,8111882.0
2015-09-21,10107462.0
2015-09-22,10458671.0
2015-09-23,10479187.0
2015-09-24,9655933.0
2015-09-25,7899967.0
2015-09-26,6855546.0
2015-09-27,8121495.0
2015-09-28,10031661.0
2015-09-29,10483633.0
2015-09-30,10329170.0
2015-10-01,9758648.0
2015-10-02,8296429.0
2015-10-03,6784121.0
2015-10-04,7819273.0
2015-10-05,9580040.0
2015-10-06,10211733.0
2015-10-07,10175325.0
2015-10-08,9723904.0
2015-10-09,8474727.0
2015-10-10,7124472.0
2015-10-11,8137978.0
2015-10-12,10854368.0
2015-10-13,11271327.0
2015-10-14,11031374.0
2015-10-15,10407619.0
2015-10-16,8692901.0
2015-10-17,7370832.0
2015-10-18,8685804.0
2015-10-19,10328599.0
2015-10-20,10742911.0
2015-10-21,10799221.0
2015-10-22,10301173.0
2015-10-23,8633652.0
2015-10-24,7317792.0
2015-10-25,8404687.0
2015-10-26,10187949.0
2015-10-27,10783193.0
2015-10-28,10563387.0
2015-10-29,9668584.0
2015-10-30,7927805.0
2015-10-31,6640527.0
2015-11-01,7001619.0
2015-11-02,9000569.0
2015-11-03,9761015.0
2015-11-04,10366133.0
